 Copyright (C) 1995-2019 - All Rights Reserved
 University Corporation for Atmospheric Research
 NCAR Command Language Version 6.6.2
 The use of this software is governed by a License Agreement.
 See http://www.ncl.ucar.edu/ for more details.
(0)	83.62247
(1)	-103.2238
(2)	69.96564
(3)	-116.1578
(4)	58.28762
(5)	-126.8842
(6)	49.24062
(7)	-131.8968
(8)	48.67349
(9)	-132.392
(10)	46.93736
(11)	-122.9805
(12)	77.11388
(13)	-97.65178
(14)	75.24225
(15)	-115.5909
(16)	54.83537
(17)	-128.9749
(18)	57.88978
(19)	-109.0011
(20)	74.31805
(21)	-111.2952
(22)	62.58615
(23)	-121.0182
(24)	53.7448
(25)	-135.8456
(26)	32.2007
(27)	-160.2466
(28)	6.799135
(29)	174.516
(30)	-13.96758
(31)	162.4122
(32)	-20.52831
(33)	152.6191
(34)	-38.16369
(35)	129.2686
(36)	-63.01713
(37)	106.374
(38)	-82.17799
(39)	91.08944
(40)	-94.53015
(41)	79.86967
(42)	-106.2269
(43)	66.97594
(44)	-120.5528
(45)	51.97233
(46)	-134.3831
(47)	40.49782
(48)	-144.3832
(49)	30.43061
(50)	-154.8175
(51)	19.78736
(52)	-166.0259
(53)	7.676503
(54)	-179.2773
(55)	-6.697847
(56)	166.5778
(57)	-19.00543
(58)	154.2111
(59)	-36.13928
(60)	130.909
(61)	-61.63919
(62)	109.1253
(63)	-75.05094
(64)	105.2599
(65)	-72.88536
(66)	109.2213
(67)	-67.60703
(68)	115.905
(69)	-62.65277
(70)	115.441
(71)	-68.99254
(72)	107.6399
(73)	-70.98139
(74)	111.3301
(75)	-70.76357
(76)	103.1207
(77)	-85.67084
(78)	84.7569
(79)	-102.3679
(80)	75.58508
(81)	-104.6491
(82)	70.95757
(83)	-117.7245
(84)	51.45724
(85)	-140.204
(86)	27.85032
(87)	-164.0662
(88)	4.670997
(89)	174.2693
(90)	-15.92805
(91)	154.5675
(92)	-29.47056
(93)	162.369
(94)	1.892772
(95)	-170.5109
(96)	18.44114
(97)	-130.4255
(98)	87.22824
(99)	-88.9966
(100)	78.98957
(101)	-116.2017
(102)	50.37477
(103)	-142.7995
(104)	19.97188
(105)	178.6599
(106)	-24.26472
(107)	133.0402
(108)	-68.51176
(109)	90.99561
(110)	-109.676
(111)	48.29713
(112)	-154.761
(113)	2.783207
(114)	161.7029
(115)	-39.25387
(116)	119.2603
(117)	-82.04018
(118)	76.94257
(119)	-124.5117
(120)	32.26257
(121)	22.60424
(122)	170.3835
(123)	-33.4305
(124)	124.4794
(125)	-75.34544
(126)	87.62907
(127)	-108.0814
(128)	54.95707
(129)	-143.2458
(130)	18.3908
(131)	179.3418
(132)	-21.69398
(133)	133.0204
(134)	-80.49886
(135)	57.5718
(136)	-164.1972
(137)	-18.97813
(138)	133.2332
(139)	-69.43138
(140)	91.60567
(141)	-103.7459
(142)	64.45535
(143)	-124.9414
(144)	46.79752
(145)	-141.5693
(146)	29.37803
(147)	-159.9744
(148)	10.67725
(149)	-178.4126
(150)	-6.32345
(151)	169.1233
(152)	-8.206274
(153)	179.7507
(154)	0.7997449
(155)	172.7603
(156)	-19.49502
(157)	146.9143
(158)	-47.04188
(159)	120.05
(160)	-68.23781
(161)	114.2501
(162)	-45.19867
(163)	169.2366
(164)	1.350677
(165)	178.5746
(166)	-6.257221
(167)	168.6665
(168)	-18.35678
(169)	152.6843
(170)	-36.18576
(171)	136.6578
(172)	-50.19884
(173)	120.8663
(174)	-70.06917
(175)	98.30655
(176)	-93.49749
(177)	74.4523
(178)	-117.5181
(179)	50.75074
(180)	-140.5299
(181)	30.10347
(182)	-155.2878
(183)	22.89569
(184)	-159.8572
(185)	13.73607
(186)	-175.7386
(187)	-7.898604
(188)	157.6189
(189)	-37.82219
(190)	127.2476
(191)	-67.18646
(192)	97.77509
(193)	-98.53089
(194)	63.58126
(195)	-136.1012
(196)	22.70849
(197)	-178.8918
(198)	-18.69579
(199)	146.892
(200)	-40.13066
(201)	132.9914
(202)	-60.90049
(203)	99.99046
(204)	-101.2265
(205)	57.28878
(206)	-143.156
(207)	18.3906
(208)	-178.0636
(209)	-13.30161
(210)	151.9729
(211)	-42.60412
(212)	123.4654
(213)	-67.92377
(214)	105.5529
(215)	-75.99249
(216)	102.953
(217)	-81.69151
(218)	91.59917
(219)	-94.24017
(220)	81.60084
(221)	-103.1099
(222)	67.78099
(223)	-126.4558
(224)	36.2538
(225)	-161.7436
(226)	2.011909
(227)	170.2069
(228)	-17.70302
(229)	149.8316
(230)	-60.81115
(231)	28.93656
(232)	145.0453
(233)	-64.21663
(234)	94.94233
(235)	-102.349
(236)	61.39414
(237)	-134.1759
(238)	32.53986
(239)	-158.2162
(240)	10.66997
(241)	177.7061
(242)	-16.21035
(243)	149.4413
(244)	-44.44864
(245)	124.6001
(246)	-60.61874
(247)	120.5702
(248)	-54.83377
(249)	127.7405
(250)	-54.99458
(251)	117.4523
(252)	-71.88663
(253)	100.5193
(254)	-84.12366
(255)	93.57639
(256)	-85.80437
(257)	95.32027
(258)	-88.63617
(259)	82.36028
(260)	-108.4708
(261)	61.07626
(262)	-128.0779
(263)	44.11715
(264)	-142.8219
(265)	30.90302
(266)	-154.5542
(267)	20.09672
(268)	-166.7876
(269)	3.80967
(270)	172.1563
(271)	-20.99328
(272)	144.6463
(273)	-51.09939
(274)	111.9537
(275)	-85.31125
(276)	78.61478
(277)	-114.8752
(278)	51.66312
(279)	70.8878
(280)	-138.7262
(281)	24.03988
(282)	-172.7939
(283)	-7.988408
(284)	159.9159
(285)	-28.78881
(286)	144.8574
(287)	-40.23758
(288)	134.3395
(289)	-53.03044
(290)	118.2248
(291)	-70.09032
(292)	103.0047
(293)	-82.46796
(294)	94.24111
(295)	-85.44041
(296)	96.29578
(297)	-85.61716
(298)	88.39024
(299)	-98.54372
(300)	76.5461
(301)	-105.5193
(302)	72.89474
(303)	-110.6933
(304)	64.07843
(305)	-121.5677
(306)	52.6847
(307)	-132.8384
(308)	43.28305
(309)	-137.6211
(310)	43.64342
(311)	-134.8504
(312)	45.76546
(313)	-135.6645
(314)	40.36505
(315)	-144.9557
(316)	29.5179
(317)	-156.779
(318)	15.40496
(319)	-173.2429
(320)	-1.335144
(321)	172.3032
(322)	-10.53042
(323)	174.9828
(324)	11.34737
(325)	-154.5147
(326)	30.35232
(327)	-149.6423
(328)	30.24072
(329)	-147.4722
(330)	35.49947
(331)	-144.1782
(332)	32.71874
(333)	-152.0641
(334)	23.45861
(335)	-160.5177
(336)	14.92961
(337)	-171.2145
(338)	0.3600787
(339)	169.9609
(340)	-20.55272
(341)	151.5087
(342)	-31.88904
(343)	149.2378
(344)	-26.72434
(345)	157.1381
(346)	-22.57468
(347)	153.9974
(348)	-31.89661
(349)	140.6663
(350)	-47.16778
(351)	125.3266
(352)	-61.56302
(353)	113.7983
(354)	-63.97358
(355)	128.8127
(356)	-39.56363
(357)	139.9032
(358)	-49.73545
(359)	115.0871
(360)	-84.02531
(361)	72.60773
(362)	-148.3463
(363)	-101.315
(364)	43.70351
(365)	-155.7154
(366)	9.149861
(367)	177.8092
(368)	-8.486748
(369)	170.3905
(370)	-8.07518
(371)	172.8595
(372)	-10.41123
(373)	161.1757
(374)	-30.01975
(375)	138.3755
(376)	-52.17676
(377)	119.0847
(378)	-67.79928
(379)	107.9067
(380)	-72.63747
(381)	108.2216
(382)	-73.20607
(383)	102.792
(384)	-82.45138
(385)	92.05439
(386)	-93.50436
(387)	81.13387
(388)	-101.8145
(389)	80.5313
(390)	-95.66568
(391)	82.82055
(392)	-103.9034
(393)	66.43323
(394)	-124.3583
(395)	45.42683
(396)	-143.6322
(397)	25.57975
(398)	-170.827
(399)	-14.62135
(400)	131.4221
(401)	-93.74051
(402)	41.71543
(403)	-171.8315
(404)	-13.91964
(405)	156.0513
(406)	-18.60971
(407)	177.2223
(408)	-1.289073
(409)	167.6029
(410)	-26.45905
(411)	141.0988
(412)	-46.00072
(413)	136.3132
(414)	-36.4123
(415)	145.8556
(416)	-37.12784
(417)	136.9907
(418)	-50.92134
(419)	120.1687
(420)	-67.48932
(421)	108.0801
(422)	-74.16586
(423)	103.7872
(424)	-78.56714
(425)	98.21602
(426)	-84.98949
(427)	94.05574
(428)	-85.61066
(429)	91.99649
(430)	-93.50682
(431)	80.55699
(432)	-103.8994
(433)	73.10341
(434)	-109.958
(435)	65.59372
(436)	-120.1548
(437)	53.36761
(438)	-133.5797
(439)	39.12585
(440)	-148.0947
(441)	25.58342
(442)	-158.9334
(443)	18.53053
(444)	-164.3584
(445)	8.638786
(446)	176.3665
(447)	-19.87846
(448)	141.2597
(449)	-61.1069
(450)	89.75684
(451)	-127.5469
(452)	13.39769
(453)	161.7167
(454)	-41.77267
(455)	119.2916
(456)	-77.7522
(457)	86.57722
(458)	-106.834
(459)	62.98846
(460)	-124.4744
(461)	48.96108
(462)	-137.4223
(463)	37.85957
(464)	-143.1928
(465)	38.56595
(466)	-139.6566
(467)	42.74254
(468)	-131.5884
(469)	54.46313
(470)	-123.1199
(471)	56.48079
(472)	-126.5231
(473)	48.51846
(474)	-135.8901
(475)	42.1259
(476)	-138.4983
(477)	39.95477
(478)	-142.7114
(479)	34.16056
(480)	-149.618
(481)	25.87762
(482)	-158.4895
(483)	17.83146
(484)	-166.3511
(485)	7.444144
(486)	179.9628
(487)	-6.710643
(488)	168.0669
(489)	-16.89717
(490)	158.0862
(491)	-25.5983
(492)	152.5145
(493)	-30.0966
(494)	143.8384
(495)	-45.20761
(496)	125.1754
(497)	-63.15606
(498)	109.8892
(499)	-76.19506
(500)	99.01328
(501)	-84.09898
(502)	93.29866
(503)	-90.61111
(504)	83.16413
(505)	-103.6307
(506)	69.5147
(507)	-116.7657
(508)	57.51712
(509)	-127.6821
(510)	48.45889
(511)	-132.9158
(512)	47.22296
(513)	-133.6886
(514)	46.48956
(515)	-122.8553
(516)	76.67365
(517)	-98.04887
(518)	75.1356
(519)	-115.4563
(520)	55.09813
(521)	-128.6708
(522)	58.21756
(523)	-109.0727
(524)	74.30537
(525)	-110.5566
(526)	63.68236
(527)	-120.4876
(528)	53.75204
(529)	-135.7636
(530)	32.39856
(531)	-160.2157
(532)	6.877728
(533)	174.9589
(534)	-13.42574
(535)	162.5959
(536)	-20.70163
(537)	152.4203
(538)	-38.19445
(539)	129.4283
(540)	-62.7511
(541)	106.5993
(542)	-82.02689
(543)	91.18664
(544)	-94.49165
(545)	79.92906
(546)	-106.1573
(547)	67.01666
(548)	-120.4504
(549)	52.18219
(550)	-134.1672
(551)	40.60711
(552)	-144.2954
(553)	30.5973
(554)	-154.6387
(555)	19.94067
(556)	-165.8825
(557)	7.762809
(558)	-179.2242
(559)	-6.518273
(560)	166.8381
(561)	-19.04425
(562)	153.7593
(563)	-36.60636
(564)	130.7282
(565)	-61.66047
(566)	108.911
(567)	-75.72011
(568)	104.2139
(569)	-73.78551
(570)	108.7598
(571)	-67.78283
(572)	115.8147
(573)	-62.75545
(574)	115.3088
(575)	-68.82883
(576)	108.2545
(577)	-70.61192
(578)	111.3451
(579)	-70.71784
(580)	103.0909
(581)	-85.68877
(582)	84.99702
(583)	-101.9018
(584)	75.73318
(585)	-105.0141
(586)	70.60718
(587)	-117.9214
(588)	51.28165
(589)	-140.456
(590)	27.48349
(591)	-164.5105
(592)	4.044381
(593)	173.2888
(594)	-17.1572
(595)	153.3173
(596)	-31.13079
(597)	158.5199
(598)	-2.042818
(599)	-172.2626
(600)	17.831
(601)	-126.4969
(602)	90.45771
(603)	-88.41914
(604)	79.53728
(605)	-115.2105
(606)	50.99128
(607)	-143.1642
(608)	19.321
(609)	178.35
(610)	-24.22372
(611)	133.2448
(612)	-68.36395
(613)	90.8934
(614)	-109.9776
(615)	48.08418
(616)	-154.6416
(617)	3.053998
(618)	161.7222
(619)	-39.37505
(620)	119.2511
